iteration,max_update,max_residual
698,1.21028171e-06,1.93550404e+01
699,1.20234608e-06,1.93550207e+01
700,1.19446231e-06,1.93550011e+01
701,1.18663005e-06,1.93549816e+01
702,1.17884898e-06,1.93549621e+01
703,1.17111876e-06,1.93549427e+01
704,1.16343905e-06,1.93549234e+01
705,1.15580954e-06,1.93549041e+01
706,1.14822990e-06,1.93548849e+01
707,1.14069980e-06,1.93548658e+01
708,1.13321891e-06,1.93548467e+01
709,1.12578693e-06,1.93548277e+01
710,1.11840353e-06,1.93548088e+01
711,1.11106840e-06,1.93547899e+01
712,1.10378122e-06,1.93547711e+01
713,1.09654168e-06,1.93547524e+01
714,1.08934947e-06,1.93547337e+01
715,1.08220429e-06,1.93547151e+01
716,1.07510583e-06,1.93546966e+01
717,1.06805378e-06,1.93546782e+01
718,1.06104785e-06,1.93546598e+01
719,1.05408772e-06,1.93546415e+01
720,1.04717312e-06,1.93546232e+01
721,1.04030373e-06,1.93546051e+01
722,1.03347927e-06,1.93545870e+01
723,1.02669944e-06,1.93545689e+01
724,1.01996395e-06,1.93545510e+01
725,1.01327252e-06,1.93545331e+01
726,1.00662486e-06,1.93545153e+01
727,1.00002068e-06,1.93544975e+01
728,9.93459698e-07,1.93544799e+01
729,9.86941637e-07,1.93544623e+01
730,9.80466216e-07,1.93544447e+01
731,9.74033157e-07,1.93544273e+01
732,9.67642186e-07,1.93544099e+01
733,9.61293027e-07,1.93543926e+01
734,9.54985408e-07,1.93543753e+01
735,9.48720068e-07,1.93543581e+01
736,9.42498358e-07,1.93543410e+01
737,9.36317315e-07,1.93543240e+01
738,9.30176675e-07,1.93543071e+01
739,9.24076176e-07,1.93542902e+01
740,9.18015557e-07,1.93542733e+01
741,9.11994558e-07,1.93542566e+01
742,9.06012923e-07,1.93542399e+01
743,9.00070395e-07,1.93542233e+01
744,8.94166719e-07,1.93542068e+01
745,8.88301645e-07,1.93541903e+01
746,8.82474920e-07,1.93541739e+01
747,8.76686295e-07,1.93541576e+01
748,8.70935524e-07,1.93541414e+01
749,8.65222358e-07,1.93541252e+01
750,8.59546555e-07,1.93541091e+01
751,8.53907870e-07,1.93540931e+01
752,8.48306063e-07,1.93540771e+01
753,8.42740894e-07,1.93540612e+01
754,8.37212125e-07,1.93540454e+01
755,8.31719518e-07,1.93540297e+01
756,8.26262839e-07,1.93540140e+01
757,8.20841853e-07,1.93539984e+01
758,8.15456329e-07,1.93539829e+01
759,8.10106036e-07,1.93539674e+01
760,8.04790744e-07,1.93539520e+01
761,7.99510226e-07,1.93539367e+01
762,7.94264256e-07,1.93539214e+01
763,7.89052608e-07,1.93539062e+01
764,7.83875060e-07,1.93538911e+01
765,7.78731389e-07,1.93538761e+01
766,7.73621375e-07,1.93538611e+01
767,7.68544799e-07,1.93538462e+01
768,7.63501443e-07,1.93538314e+01
769,7.58491090e-07,1.93538166e+01
770,7.53513527e-07,1.93538019e+01
771,7.48568539e-07,1.93537873e+01
772,7.43655914e-07,1.93537728e+01
773,7.38775442e-07,1.93537583e+01
774,7.33926913e-07,1.93537439e+01
775,7.29110119e-07,1.93537295e+01
776,7.24324854e-07,1.93537152e+01
777,7.19570911e-07,1.93537010e+01
778,7.14848088e-07,1.93536869e+01
779,7.10156181e-07,1.93536728e+01
780,7.05494989e-07,1.93536588e+01
781,7.00864312e-07,1.93536449e+01
782,6.96263950e-07,1.93536310e+01
783,6.91693708e-07,1.93536172e+01
784,6.87153387e-07,1.93536035e+01
785,6.82642794e-07,1.93535898e+01
786,6.78161734e-07,1.93535762e+01
787,6.73710015e-07,1.93535627e+01
788,6.69287446e-07,1.93535492e+01
789,6.64893836e-07,1.93535358e+01
790,6.60528998e-07,1.93535225e+01
791,6.56192743e-07,1.93535092e+01
792,6.51884885e-07,1.93534960e+01
793,6.47605239e-07,1.93534829e+01
794,6.43353621e-07,1.93534698e+01
795,6.39129849e-07,1.93534568e+01
796,6.34933740e-07,1.93534439e+01
797,6.30765114e-07,1.93534310e+01
798,6.26623793e-07,1.93534182e+01
799,6.22509597e-07,1.93534055e+01
800,6.18422351e-07,1.93533928e+01
801,6.14361878e-07,1.93533802e+01
802,6.10328004e-07,1.93533677e+01
803,6.06320555e-07,1.93533552e+01
804,6.02339359e-07,1.93533428e+01
805,5.98384245e-07,1.93533304e+01
806,5.94455042e-07,1.93533181e+01
807,5.90551581e-07,1.93533059e+01
808,5.86673695e-07,1.93532937e+01
809,5.82821216e-07,1.93532816e+01
810,5.78993979e-07,1.93532696e+01
811,5.75191820e-07,1.93532576e+01
812,5.71414573e-07,1.93532457e+01
813,5.67662078e-07,1.93532338e+01
814,5.63934171e-07,1.93532220e+01
815,5.60230694e-07,1.93532103e+01
816,5.56551486e-07,1.93531986e+01
817,5.52896389e-07,1.93531870e+01
818,5.49265245e-07,1.93531755e+01
819,5.45657898e-07,1.93531640e+01
820,5.42074194e-07,1.93531526e+01
821,5.38513977e-07,1.93531412e+01
822,5.34977093e-07,1.93531299e+01
823,5.31463392e-07,1.93531187e+01
824,5.27972721e-07,1.93531075e+01
825,5.24504930e-07,1.93530963e+01
826,5.21059870e-07,1.93530853e+01
827,5.17637392e-07,1.93530743e+01
828,5.14237349e-07,1.93530633e+01
829,5.10859593e-07,1.93530524e+01
830,5.07503981e-07,1.93530416e+01
831,5.04170366e-07,1.93530308e+01
832,5.00858606e-07,1.93530201e+01
833,4.97568557e-07,1.93530094e+01
834,4.94300078e-07,1.93529988e+01
835,4.91053027e-07,1.93529883e+01
836,4.87827266e-07,1.93529778e+01
837,4.84622654e-07,1.93529674e+01
838,4.81439054e-07,1.93529570e+01
839,4.78276328e-07,1.93529467e+01
840,4.75134339e-07,1.93529364e+01
841,4.72012953e-07,1.93529262e+01
842,4.68912035e-07,1.93529161e+01
843,4.65831451e-07,1.93529060e+01
844,4.62771068e-07,1.93528959e+01
845,4.59730754e-07,1.93528860e+01
846,4.56710378e-07,1.93528760e+01
847,4.53709809e-07,1.93528661e+01
848,4.50728918e-07,1.93528563e+01
849,4.47767577e-07,1.93528466e+01
850,4.44825658e-07,1.93528368e+01
851,4.41903033e-07,1.93528272e+01
852,4.38999577e-07,1.93528176e+01
853,4.36115164e-07,1.93528080e+01
854,4.33249670e-07,1.93527985e+01
855,4.30402971e-07,1.93527891e+01
856,4.27574944e-07,1.93527797e+01
857,4.24765468e-07,1.93527703e+01
858,4.21974420e-07,1.93527610e+01
859,4.19201680e-07,1.93527518e+01
860,4.16447129e-07,1.93527426e+01
861,4.13710648e-07,1.93527335e+01
862,4.10992118e-07,1.93527244e+01
863,4.08291422e-07,1.93527154e+01
864,4.05608444e-07,1.93527064e+01
865,4.02943067e-07,1.93526974e+01
866,4.00295176e-07,1.93526885e+01
867,3.97664658e-07,1.93526797e+01
868,3.95051398e-07,1.93526709e+01
869,3.92455283e-07,1.93526622e+01
870,3.89876202e-07,1.93526535e+01
871,3.87314043e-07,1.93526449e+01
872,3.84768694e-07,1.93526363e+01
873,3.82240048e-07,1.93526277e+01
874,3.79727993e-07,1.93526193e+01
875,3.77232421e-07,1.93526108e+01
876,3.74753225e-07,1.93526024e+01
877,3.72290297e-07,1.93525941e+01
878,3.69843532e-07,1.93525858e+01
879,3.67412822e-07,1.93525775e+01
880,3.64998064e-07,1.93525693e+01
881,3.62599152e-07,1.93525611e+01
882,3.60215983e-07,1.93525530e+01
883,3.57848454e-07,1.93525450e+01
884,3.55496892e-07,1.93525369e+01
885,3.53160940e-07,1.93525290e+01
886,3.50840312e-07,1.93525210e+01
887,3.48534907e-07,1.93525132e+01
888,3.46244625e-07,1.93525053e+01
889,3.43969369e-07,1.93524975e+01
890,3.41709040e-07,1.93524898e+01
891,3.39463539e-07,1.93524821e+01
892,3.37232771e-07,1.93524744e+01
893,3.35016638e-07,1.93524668e+01
894,3.32815046e-07,1.93524592e+01
895,3.30627898e-07,1.93524517e+01
896,3.28455101e-07,1.93524442e+01
897,3.26296560e-07,1.93524368e+01
898,3.24152182e-07,1.93524294e+01
899,3.22021875e-07,1.93524220e+01
900,3.19905546e-07,1.93524147e+01
901,3.17803104e-07,1.93524074e+01
902,3.15714459e-07,1.93524002e+01
903,3.13639519e-07,1.93523930e+01
904,3.11578195e-07,1.93523859e+01
905,3.09530399e-07,1.93523788e+01
906,3.07496041e-07,1.93523717e+01
907,3.05475034e-07,1.93523647e+01
908,3.03467290e-07,1.93523577e+01
909,3.01472722e-07,1.93523508e+01
910,2.99491245e-07,1.93523439e+01
911,2.97522772e-07,1.93523370e+01
912,2.95567219e-07,1.93523302e+01
913,2.93624500e-07,1.93523234e+01
914,2.91694532e-07,1.93523167e+01
915,2.89777231e-07,1.93523100e+01
916,2.87872515e-07,1.93523034e+01
917,2.85980301e-07,1.93522967e+01
918,2.84100507e-07,1.93522902e+01
919,2.82233052e-07,1.93522836e+01
920,2.80377856e-07,1.93522771e+01
921,2.78534836e-07,1.93522706e+01
922,2.76703915e-07,1.93522642e+01
923,2.74885013e-07,1.93522578e+01
924,2.73078051e-07,1.93522515e+01
925,2.71282951e-07,1.93522452e+01
926,2.69499636e-07,1.93522389e+01
927,2.67728027e-07,1.93522327e+01
928,2.65968049e-07,1.93522265e+01
929,2.64219626e-07,1.93522203e+01
930,2.62482681e-07,1.93522142e+01
931,2.60757139e-07,1.93522081e+01
932,2.59042926e-07,1.93522020e+01
933,2.57339968e-07,1.93521960e+01
934,2.55648191e-07,1.93521900e+01
935,2.53967521e-07,1.93521841e+01
936,2.52297886e-07,1.93521781e+01
937,2.50639214e-07,1.93521723e+01
938,2.48991433e-07,1.93521664e+01
939,2.47354471e-07,1.93521606e+01
940,2.45728257e-07,1.93521548e+01
941,2.44112722e-07,1.93521491e+01
942,2.42507795e-07,1.93521434e+01
943,2.40913406e-07,1.93521377e+01
944,2.39329487e-07,1.93521321e+01
945,2.37755969e-07,1.93521265e+01
946,2.36192785e-07,1.93521209e+01
947,2.34639865e-07,1.93521154e+01
948,2.33097143e-07,1.93521099e+01
949,2.31564552e-07,1.93521044e+01
950,2.30042026e-07,1.93520990e+01
951,2.28529499e-07,1.93520936e+01
952,2.27026905e-07,1.93520882e+01
953,2.25534179e-07,1.93520829e+01
954,2.24051257e-07,1.93520776e+01
955,2.22578074e-07,1.93520723e+01
956,2.21114566e-07,1.93520670e+01
957,2.19660670e-07,1.93520618e+01
958,2.18216324e-07,1.93520567e+01
959,2.16781463e-07,1.93520515e+01
960,2.15356027e-07,1.93520464e+01
961,2.13939953e-07,1.93520413e+01
962,2.12533181e-07,1.93520362e+01
963,2.11135648e-07,1.93520312e+01
964,2.09747295e-07,1.93520262e+01
965,2.08368062e-07,1.93520213e+01
966,2.06997888e-07,1.93520163e+01
967,2.05636714e-07,1.93520114e+01
968,2.04284481e-07,1.93520066e+01
969,2.02941131e-07,1.93520017e+01
970,2.01606606e-07,1.93519969e+01
971,2.00280846e-07,1.93519921e+01
972,1.98963796e-07,1.93519873e+01
973,1.97655398e-07,1.93519826e+01
974,1.96355595e-07,1.93519779e+01
975,1.95064331e-07,1.93519732e+01
976,1.93781549e-07,1.93519686e+01
977,1.92507195e-07,1.93519640e+01
978,1.91241213e-07,1.93519594e+01
979,1.89983548e-07,1.93519548e+01
980,1.88734145e-07,1.93519503e+01
981,1.87492951e-07,1.93519458e+01
982,1.86259911e-07,1.93519413e+01
983,1.85034972e-07,1.93519369e+01
984,1.83818081e-07,1.93519325e+01
985,1.82609185e-07,1.93519281e+01
986,1.81408232e-07,1.93519237e+01
987,1.80215170e-07,1.93519194e+01
988,1.79029946e-07,1.93519151e+01
989,1.77852510e-07,1.93519108e+01
990,1.76682810e-07,1.93519065e+01
991,1.75520796e-07,1.93519023e+01
992,1.74366417e-07,1.93518981e+01
993,1.73219623e-07,1.93518939e+01
994,1.72080364e-07,1.93518897e+01
995,1.70948591e-07,1.93518856e+01
996,1.69824256e-07,1.93518815e+01
997,1.68707308e-07,1.93518774e+01
998,1.67597700e-07,1.93518733e+01
999,1.66495383e-07,1.93518693e+01
1000,1.65400310e-07,1.93518653e+01
1001,1.64312432e-07,1.93518613e+01
1002,1.63231704e-07,1.93518574e+01
1003,1.62158078e-07,1.93518534e+01
1004,1.61091507e-07,1.93518495e+01
1005,1.60031945e-07,1.93518456e+01
1006,1.58979346e-07,1.93518418e+01
1007,1.57933665e-07,1.93518380e+01
1008,1.56894855e-07,1.93518341e+01
1009,1.55862873e-07,1.93518303e+01
1010,1.54837672e-07,1.93518266e+01
1011,1.53819210e-07,1.93518228e+01
1012,1.52807440e-07,1.93518191e+01
1013,1.51802321e-07,1.93518154e+01
1014,1.50803807e-07,1.93518118e+01
1015,1.49811855e-07,1.93518081e+01
1016,1.48826423e-07,1.93518045e+01
1017,1.47847468e-07,1.93518009e+01
1018,1.46874946e-07,1.93517973e+01
1019,1.45908817e-07,1.93517937e+01
1020,1.44949038e-07,1.93517902e+01
1021,1.43995567e-07,1.93517867e+01
1022,1.43048363e-07,1.93517832e+01
1023,1.42107384e-07,1.93517797e+01
1024,1.41172591e-07,1.93517762e+01
1025,1.40243942e-07,1.93517728e+01
1026,1.39321397e-07,1.93517694e+01
1027,1.38404915e-07,1.93517660e+01
1028,1.37494458e-07,1.93517627e+01
1029,1.36589986e-07,1.93517593e+01
1030,1.35691459e-07,1.93517560e+01
1031,1.34798838e-07,1.93517527e+01
1032,1.33912084e-07,1.93517494e+01
1033,1.33031160e-07,1.93517461e+01
1034,1.32156026e-07,1.93517429e+01
1035,1.31286645e-07,1.93517397e+01
1036,1.30422979e-07,1.93517365e+01
1037,1.29564990e-07,1.93517333e+01
1038,1.28712642e-07,1.93517301e+01
1039,1.27865897e-07,1.93517270e+01
1040,1.27024718e-07,1.93517238e+01
1041,1.26189068e-07,1.93517207e+01
1042,1.25358913e-07,1.93517177e+01
1043,1.24534214e-07,1.93517146e+01
1044,1.23714938e-07,1.93517115e+01
1045,1.22901047e-07,1.93517085e+01
1046,1.22092507e-07,1.93517055e+01
1047,1.21289283e-07,1.93517025e+01
1048,1.20491339e-07,1.93516996e+01
1049,1.19698641e-07,1.93516966e+01
1050,1.18911154e-07,1.93516937e+01
1051,1.18128845e-07,1.93516908e+01
1052,1.17351679e-07,1.93516879e+01
1053,1.16579623e-07,1.93516850e+01
1054,1.15812642e-07,1.93516821e+01
1055,1.15050705e-07,1.93516793e+01
1056,1.14293776e-07,1.93516764e+01
1057,1.13541824e-07,1.93516736e+01
1058,1.12794817e-07,1.93516709e+01
1059,1.12052720e-07,1.93516681e+01
1060,1.11315503e-07,1.93516653e+01
1061,1.10583133e-07,1.93516626e+01
1062,1.09855579e-07,1.93516599e+01
1063,1.09132808e-07,1.93516572e+01
1064,1.08414789e-07,1.93516545e+01
1065,1.07701492e-07,1.93516518e+01
1066,1.06992884e-07,1.93516492e+01
1067,1.06288936e-07,1.93516465e+01
1068,1.05589617e-07,1.93516439e+01
1069,1.04894896e-07,1.93516413e+01
1070,1.04204742e-07,1.93516387e+01
1071,1.03519127e-07,1.93516361e+01
1072,1.02838021e-07,1.93516336e+01
1073,1.02161392e-07,1.93516311e+01
1074,1.01489214e-07,1.93516285e+01
1075,1.00821455e-07,1.93516260e+01
1076,1.00158087e-07,1.93516235e+01
1077,9.94990810e-08,1.93516211e+01
1078,9.88444087e-08,1.93516186e+01
1079,9.81940415e-08,1.93516162e+01
1080,9.75479509e-08,1.93516137e+01
1081,9.69061090e-08,1.93516113e+01
1082,9.62684879e-08,1.93516089e+01
1083,9.56350597e-08,1.93516065e+01
1084,9.50057970e-08,1.93516042e+01
1085,9.43806724e-08,1.93516018e+01
1086,9.37596588e-08,1.93515995e+01
1087,9.31427290e-08,1.93515972e+01
1088,9.25298564e-08,1.93515949e+01
1089,9.19210141e-08,1.93515926e+01
1090,9.13161758e-08,1.93515903e+01
1091,9.07153151e-08,1.93515880e+01
1092,9.01184060e-08,1.93515858e+01
1093,8.95254224e-08,1.93515835e+01
1094,8.89363386e-08,1.93515813e+01
1095,8.83511289e-08,1.93515791e+01
1096,8.77697679e-08,1.93515769e+01
1097,8.71922302e-08,1.93515747e+01
1098,8.66184909e-08,1.93515726e+01
1099,8.60485249e-08,1.93515704e+01
1100,8.54823074e-08,1.93515683e+01
1101,8.49198138e-08,1.93515662e+01
1102,8.43610197e-08,1.93515640e+01
1103,8.38059006e-08,1.93515619e+01
1104,8.32544325e-08,1.93515599e+01
1105,8.27065915e-08,1.93515578e+01
1106,8.21623535e-08,1.93515557e+01
1107,8.16216951e-08,1.93515537e+01
1108,8.10845926e-08,1.93515517e+01
1109,8.05510227e-08,1.93515496e+01
1110,8.00209621e-08,1.93515476e+01
1111,7.94943880e-08,1.93515456e+01
1112,7.89712771e-08,1.93515437e+01
1113,7.84516070e-08,1.93515417e+01
1114,7.79353548e-08,1.93515397e+01
1115,7.74224983e-08,1.93515378e+01
1116,7.69130150e-08,1.93515359e+01
1117,7.64068828e-08,1.93515339e+01
1118,7.59040796e-08,1.93515320e+01
1119,7.54045837e-08,1.93515301e+01
1120,7.49083732e-08,1.93515283e+01
1121,7.44154266e-08,1.93515264e+01
1122,7.39257224e-08,1.93515245e+01
1123,7.34392393e-08,1.93515227e+01
1124,7.29559561e-08,1.93515208e+01
1125,7.24758519e-08,1.93515190e+01
1126,7.19989056e-08,1.93515172e+01
1127,7.15250966e-08,1.93515154e+01
1128,7.10544042e-08,1.93515136e+01
1129,7.05868081e-08,1.93515119e+01
1130,7.01222876e-08,1.93515101e+01
1131,6.96608228e-08,1.93515083e+01
1132,6.92023935e-08,1.93515066e+01
1133,6.87469798e-08,1.93515049e+01
1134,6.82945618e-08,1.93515031e+01
1135,6.78451198e-08,1.93515014e+01
1136,6.73986343e-08,1.93514997e+01
1137,6.69550858e-08,1.93514980e+01
1138,6.65144551e-08,1.93514964e+01
1139,6.60767230e-08,1.93514947e+01
1140,6.56418703e-08,1.93514930e+01
1141,6.52098783e-08,1.93514914e+01
1142,6.47807280e-08,1.93514898e+01
1143,6.43544009e-08,1.93514881e+01
1144,6.39308782e-08,1.93514865e+01
1145,6.35101417e-08,1.93514849e+01
1146,6.30921730e-08,1.93514833e+01
1147,6.26769538e-08,1.93514817e+01
1148,6.22644662e-08,1.93514802e+01
1149,6.18546922e-08,1.93514786e+01
1150,6.14476139e-08,1.93514771e+01
1151,6.10432136e-08,1.93514755e+01
1152,6.06414737e-08,1.93514740e+01
1153,6.02423767e-08,1.93514725e+01
1154,5.98459052e-08,1.93514709e+01
1155,5.94520421e-08,1.93514694e+01
1156,5.90607700e-08,1.93514679e+01
1157,5.86720721e-08,1.93514665e+01
1158,5.82859313e-08,1.93514650e+01
1159,5.79023309e-08,1.93514635e+01
1160,5.75212542e-08,1.93514621e+01
1161,5.71426845e-08,1.93514606e+01
1162,5.67666054e-08,1.93514592e+01
1163,5.63930005e-08,1.93514577e+01
1164,5.60218536e-08,1.93514563e+01
1165,5.56531485e-08,1.93514549e+01
1166,5.52868690e-08,1.93514535e+01
1167,5.49229994e-08,1.93514521e+01
1168,5.45615237e-08,1.93514507e+01
1169,5.42024262e-08,1.93514494e+01
1170,5.38456913e-08,1.93514480e+01
1171,5.34913034e-08,1.93514466e+01
1172,5.31392472e-08,1.93514453e+01
1173,5.27895071e-08,1.93514440e+01
1174,5.24420681e-08,1.93514426e+01
1175,5.20969151e-08,1.93514413e+01
1176,5.17540329e-08,1.93514400e+01
1177,5.14134066e-08,1.93514387e+01
1178,5.10750215e-08,1.93514374e+01
1179,5.07388627e-08,1.93514361e+01
1180,5.04049157e-08,1.93514348e+01
1181,5.00731659e-08,1.93514335e+01
1182,4.97435988e-08,1.93514323e+01
1183,4.94162001e-08,1.93514310e+01
1184,4.90909556e-08,1.93514298e+01
1185,4.87678511e-08,1.93514285e+01
1186,4.84468724e-08,1.93514273e+01
1187,4.81280056e-08,1.93514261e+01
1188,4.78112369e-08,1.93514249e+01
1189,4.74965524e-08,1.93514237e+01
1190,4.71839385e-08,1.93514225e+01
1191,4.68733815e-08,1.93514213e+01
1192,4.65648678e-08,1.93514201e+01
1193,4.62583842e-08,1.93514189e+01
1194,4.59539171e-08,1.93514177e+01
1195,4.56514534e-08,1.93514166e+01
1196,4.53509798e-08,1.93514154e+01
1197,4.50524833e-08,1.93514143e+01
1198,4.47559509e-08,1.93514131e+01
1199,4.44613697e-08,1.93514120e+01
1200,4.41687268e-08,1.93514109e+01
1201,4.38780094e-08,1.93514098e+01
1202,4.35892050e-08,1.93514087e+01
1203,4.33023010e-08,1.93514075e+01
1204,4.30172847e-08,1.93514065e+01
1205,4.27341440e-08,1.93514054e+01
1206,4.24528663e-08,1.93514043e+01
1207,4.21734394e-08,1.93514032e+01
1208,4.18958512e-08,1.93514021e+01
1209,4.16200896e-08,1.93514011e+01
1210,4.13461426e-08,1.93514000e+01
1211,4.10739981e-08,1.93513990e+01
1212,4.08036445e-08,1.93513979e+01
1213,4.05350699e-08,1.93513969e+01
1214,4.02682625e-08,1.93513959e+01
1215,4.00032108e-08,1.93513949e+01
1216,3.97399033e-08,1.93513938e+01
1217,3.94783284e-08,1.93513928e+01
1218,3.92184747e-08,1.93513918e+01
1219,3.89603311e-08,1.93513908e+01
1220,3.87038860e-08,1.93513898e+01
1221,3.84491286e-08,1.93513889e+01
1222,3.81960475e-08,1.93513879e+01
1223,3.79446318e-08,1.93513869e+01
1224,3.76948706e-08,1.93513860e+01
1225,3.74467529e-08,1.93513850e+01
1226,3.72002680e-08,1.93513840e+01
1227,3.69554051e-08,1.93513831e+01
1228,3.67121535e-08,1.93513822e+01
1229,3.64705027e-08,1.93513812e+01
1230,3.62304420e-08,1.93513803e+01
1231,3.59919612e-08,1.93513794e+01
1232,3.57550497e-08,1.93513785e+01
1233,3.55196972e-08,1.93513776e+01
1234,3.52858935e-08,1.93513767e+01
1235,3.50536284e-08,1.93513758e+01
1236,3.48228918e-08,1.93513749e+01
1237,3.45936736e-08,1.93513740e+01
1238,3.43659639e-08,1.93513731e+01
1239,3.41397526e-08,1.93513722e+01
1240,3.39150301e-08,1.93513714e+01
1241,3.36917863e-08,1.93513705e+01
1242,3.34700118e-08,1.93513696e+01
1243,3.32496967e-08,1.93513688e+01
1244,3.30308314e-08,1.93513680e+01
1245,3.28134065e-08,1.93513671e+01
1246,3.25974124e-08,1.93513663e+01
1247,3.23828399e-08,1.93513654e+01
1248,3.21696793e-08,1.93513646e+01
1249,3.19579216e-08,1.93513638e+01
1250,3.17475575e-08,1.93513630e+01
1251,3.15385778e-08,1.93513622e+01
1252,3.13309734e-08,1.93513614e+01
1253,3.11247353e-08,1.93513606e+01
1254,3.09198544e-08,1.93513598e+01
1255,3.07163219e-08,1.93513590e+01
1256,3.05141288e-08,1.93513582e+01
1257,3.03132664e-08,1.93513574e+01
1258,3.01137259e-08,1.93513567e+01
1259,2.99154986e-08,1.93513559e+01
1260,2.97185759e-08,1.93513551e+01
1261,2.95229492e-08,1.93513544e+01
1262,2.93286099e-08,1.93513536e+01
1263,2.91355497e-08,1.93513529e+01
1264,2.89437600e-08,1.93513521e+01
1265,2.87532325e-08,1.93513514e+01
1266,2.85639589e-08,1.93513507e+01
1267,2.83759310e-08,1.93513499e+01
1268,2.81891406e-08,1.93513492e+01
1269,2.80035795e-08,1.93513485e+01
1270,2.78192397e-08,1.93513478e+01
1271,2.76361130e-08,1.93513471e+01
1272,2.74541917e-08,1.93513464e+01
1273,2.72734675e-08,1.93513457e+01
1274,2.70939329e-08,1.93513450e+01
1275,2.69155798e-08,1.93513443e+01
1276,2.67384005e-08,1.93513436e+01
1277,2.65623873e-08,1.93513429e+01
1278,2.63875326e-08,1.93513422e+01
1279,2.62138287e-08,1.93513416e+01
1280,2.60412680e-08,1.93513409e+01
1281,2.58698430e-08,1.93513402e+01
1282,2.56995463e-08,1.93513396e+01
1283,2.55303703e-08,1.93513389e+01
1284,2.53623079e-08,1.93513383e+01
1285,2.51953515e-08,1.93513376e+01
1286,2.50294940e-08,1.93513370e+01
1287,2.48647281e-08,1.93513363e+01
1288,2.47010466e-08,1.93513357e+01
1289,2.45384424e-08,1.93513351e+01
1290,2.43769085e-08,1.93513344e+01
1291,2.42164376e-08,1.93513338e+01
1292,2.40570230e-08,1.93513332e+01
1293,2.38986576e-08,1.93513326e+01
1294,2.37413345e-08,1.93513320e+01
1295,2.35850468e-08,1.93513314e+01
1296,2.34297879e-08,1.93513308e+01
1297,2.32755507e-08,1.93513302e+01
1298,2.31223288e-08,1.93513296e+01
1299,2.29701153e-08,1.93513290e+01
1300,2.28189036e-08,1.93513284e+01
1301,2.26686873e-08,1.93513278e+01
1302,2.25194596e-08,1.93513272e+01
1303,2.23712141e-08,1.93513266e+01
1304,2.22239443e-08,1.93513261e+01
1305,2.20776439e-08,1.93513255e+01
1306,2.19323063e-08,1.93513249e+01
1307,2.17879254e-08,1.93513244e+01
1308,2.16444948e-08,1.93513238e+01
1309,2.15020082e-08,1.93513233e+01
1310,2.13604595e-08,1.93513227e+01
1311,2.12198424e-08,1.93513222e+01
1312,2.10801509e-08,1.93513216e+01
1313,2.09413788e-08,1.93513211e+01
1314,2.08035201e-08,1.93513206e+01
1315,2.06665688e-08,1.93513200e+01
1316,2.05305190e-08,1.93513195e+01
