rho,z,V_numerical,V_analytical,epsilon
0.02500000,0.65000000,0.02190997,0.09943707,2.00000000
0.02500000,0.66250000,0.02046667,0.09572693,2.00000000
0.02500000,0.67500000,0.01912594,0.09226978,2.00000000
0.02500000,0.68750000,0.01787646,0.08904108,2.00000000
0.02500000,0.70000000,0.01670841,0.08601936,2.00000000
0.02500000,0.71250000,0.01561318,0.08318570,2.00000000
0.02500000,0.72500000,0.01458324,0.08052342,2.00000000
0.02500000,0.73750000,0.01361196,0.07801774,2.00000000
0.02500000,0.75000000,0.01269343,0.07565551,2.00000000
0.02500000,0.76250000,0.01182244,0.07342500,2.00000000
0.02500000,0.77500000,0.01099430,0.07131572,2.00000000
0.02500000,0.78750000,0.01020481,0.06931825,2.00000000
0.02500000,0.80000000,0.00945019,0.06742411,2.00000000
0.02500000,0.81250000,0.00872701,0.06562564,2.00000000
0.02500000,0.82500000,0.00803215,0.06391594,2.00000000
0.02500000,0.83750000,0.00736277,0.06228873,2.00000000
0.02500000,0.85000000,0.00671625,0.06073829,2.00000000
0.02500000,0.86250000,0.00609019,0.05925945,2.00000000
0.02500000,0.87500000,0.00548234,0.05784746,2.00000000
0.02500000,0.88750000,0.00489063,0.05649798,2.00000000
0.02500000,0.90000000,0.00431311,0.05520704,2.00000000
0.02500000,0.91250000,0.00374793,0.05397100,2.00000000
0.02500000,0.92500000,0.00319337,0.05278650,2.00000000
0.02500000,0.93750000,0.00264776,0.05165045,2.00000000
0.02500000,0.95000000,0.00210952,0.05056001,2.00000000
0.02500000,0.96250000,0.00157709,0.04951254,2.00000000
0.02500000,0.97500000,0.00104900,0.04850560,2.00000000
0.02500000,0.98750000,0.00052379,0.04753695,2.00000000
0.02500000,1.00000000,0.00000000,0.04660448,2.00000000
0.03750000,-1.00000000,0.00000000,0.01019800,4.00000000
0.03750000,-0.98750000,0.00006250,0.01029692,4.00000000
0.03750000,-0.97500000,0.00012507,0.01039779,4.00000000
0.03750000,-0.96250000,0.00018781,0.01050065,4.00000000
0.03750000,-0.95000000,0.00025078,0.01060556,4.00000000
0.03750000,-0.93750000,0.00031407,0.01071259,4.00000000
0.03750000,-0.92500000,0.00037776,0.01082180,4.00000000
0.03750000,-0.91250000,0.00044192,0.01093326,4.00000000
0.03750000,-0.90000000,0.00050665,0.01104703,4.00000000
0.03750000,-0.88750000,0.00057203,0.01116320,4.00000000
0.03750000,-0.87500000,0.00063813,0.01128184,4.00000000
0.03750000,-0.86250000,0.00070506,0.01140303,4.00000000
0.03750000,-0.85000000,0.00077288,0.01152684,4.00000000
0.03750000,-0.83750000,0.00084171,0.01165337,4.00000000
0.03750000,-0.82500000,0.00091162,0.01178271,4.00000000
0.03750000,-0.81250000,0.00098271,0.01191495,4.00000000
0.03750000,-0.80000000,0.00105507,0.01205019,4.00000000
0.03750000,-0.78750000,0.00112882,0.01218854,4.00000000
0.03750000,-0.77500000,0.00120404,0.01233009,4.00000000
0.03750000,-0.76250000,0.00128085,0.01247497,4.00000000
0.03750000,-0.75000000,0.00135935,0.01262330,4.00000000
0.03750000,-0.73750000,0.00143966,0.01277519,4.00000000
0.03750000,-0.72500000,0.00152190,0.01293078,4.00000000
0.03750000,-0.71250000,0.00160618,0.01309020,4.00000000
0.03750000,-0.70000000,0.00169264,0.01325360,4.00000000
0.03750000,-0.68750000,0.00178140,0.01342112,4.00000000
0.03750000,-0.67500000,0.00187260,0.01359294,4.00000000
0.03750000,-0.66250000,0.00196639,0.01376920,4.00000000
0.03750000,-0.65000000,0.00206291,0.01395010,4.00000000
0.03750000,-0.63750000,0.00216233,0.01413580,4.00000000
0.03750000,-0.62500000,0.00226480,0.01432651,4.00000000
0.03750000,-0.61250000,0.00237051,0.01452244,4.00000000
0.03750000,-0.60000000,0.00247962,0.01472379,4.00000000
0.03750000,-0.58750000,0.00259234,0.01493080,4.00000000
0.03750000,-0.57500000,0.00270886,0.01514371,4.00000000
0.03750000,-0.56250000,0.00282939,0.01536278,4.00000000
0.03750000,-0.55000000,0.00295417,0.01558826,4.00000000
0.03750000,-0.53750000,0.00308343,0.01582046,4.00000000
0.03750000,-0.52500000,0.00321741,0.01605967,4.00000000
0.03750000,-0.51250000,0.00335639,0.01630623,4.00000000
0.03750000,-0.50000000,0.00350065,0.01656046,4.00000000
0.03750000,-0.48750000,0.00365050,0.01682273,4.00000000
0.03750000,-0.47500000,0.00380624,0.01709344,4.00000000
0.03750000,-0.46250000,0.00396823,0.01737299,4.00000000
0.03750000,-0.45000000,0.00413683,0.01766182,4.00000000
0.03750000,-0.43750000,0.00431243,0.01796041,4.00000000
0.03750000,-0.42500000,0.00449545,0.01826925,4.00000000
0.03750000,-0.41250000,0.00468634,0.01858888,4.00000000
0.03750000,-0.40000000,0.00488557,0.01891989,4.00000000
0.03750000,-0.38750000,0.00509368,0.01926287,4.00000000
0.03750000,-0.37500000,0.00531121,0.01961851,4.00000000
0.03750000,-0.36250000,0.00553877,0.01998750,4.00000000
0.03750000,-0.35000000,0.00577701,0.02037061,4.00000000
0.03750000,-0.33750000,0.00602663,0.02076867,4.00000000
0.03750000,-0.32500000,0.00628841,0.02118256,4.00000000
0.03750000,-0.31250000,0.00656316,0.02161326,4.00000000
0.03750000,-0.30000000,0.00685180,0.02206181,4.00000000
0.03750000,-0.28750000,0.00715530,0.02252932,4.00000000
0.03750000,-0.27500000,0.00747475,0.02301704,4.00000000
0.03750000,-0.26250000,0.00781131,0.02352629,4.00000000
0.03750000,-0.25000000,0.00816630,0.02405853,4.00000000
0.03750000,-0.23750000,0.00854112,0.02461535,4.00000000
0.03750000,-0.22500000,0.00893735,0.02519849,4.00000000
0.03750000,-0.21250000,0.00935672,0.02580985,4.00000000
0.03750000,-0.20000000,0.00980114,0.02645153,4.00000000
0.03750000,-0.18750000,0.01027277,0.02712584,4.00000000
0.03750000,-0.17500000,0.01077397,0.02783531,4.00000000
0.03750000,-0.16250000,0.01130740,0.02858277,4.00000000
0.03750000,-0.15000000,0.01187607,0.02937133,4.00000000
0.03750000,-0.13750000,0.01248334,0.03020448,4.00000000
0.03750000,-0.12500000,0.01313303,0.03108608,4.00000000
0.03750000,-0.11250000,0.01382950,0.03202047,4.00000000
0.03750000,-0.10000000,0.01457773,0.03301252,4.00000000
0.03750000,-0.08750000,0.01538347,0.03406772,4.00000000
0.03750000,-0.07500000,0.01625342,0.03519224,4.00000000
0.03750000,-0.06250000,0.01719538,0.03639313,4.00000000
0.03750000,-0.05000000,0.01821840,0.03767838,4.00000000
0.03750000,-0.03750000,0.01933277,0.03905716,4.00000000
0.03750000,-0.02500000,0.02054908,0.04053999,4.00000000
0.03750000,-0.01250000,0.02187563,0.04213900,4.00000000
0.03750000,0.00000000,0.02331409,0.08773663,2.00000000
0.03750000,0.01250000,0.02630347,0.09509413,2.00000000
0.03750000,0.02500000,0.02946168,0.10281958,2.00000000
0.03750000,0.03750000,0.03284613,0.11099556,2.00000000
0.03750000,0.05000000,0.03651211,0.11971572,2.00000000
0.03750000,0.06250000,0.04051973,0.12908830,2.00000000
0.03750000,0.07500000,0.04493984,0.13924050,2.00000000
0.03750000,0.08750000,0.04985900,0.15032425,2.00000000
0.03750000,0.10000000,0.05538497,0.16252369,2.00000000
0.03750000,0.11250000,0.06165387,0.17606521,2.00000000
0.03750000,0.12500000,0.06884014,0.19123119,2.00000000
0.03750000,0.13750000,0.07717076,0.20837887,2.00000000
0.03750000,0.15000000,0.08694586,0.22796696,2.00000000
0.03750000,0.16250000,0.09856903,0.25059347,2.00000000
0.03750000,0.17500000,0.11259262,0.27705027,2.00000000
0.03750000,0.18750000,0.12978604,0.30840224,2.00000000
0.03750000,0.20000000,0.15123869,0.34610201,2.00000000
0.03750000,0.21250000,0.17851268,0.39215150,2.00000000
0.03750000,0.22500000,0.21385450,0.44930987,2.00000000
0.03750000,0.23750000,0.26041929,0.52128160,2.00000000
0.03750000,0.25000000,0.32214603,0.61256124,2.00000000
0.03750000,0.26250000,0.40175233,0.72673731,2.00000000
0.03750000,0.27500000,0.49380211,0.85981575,2.00000000
0.03750000,0.28750000,0.57485499,0.98405492,2.00000000
0.03750000,0.30000000,0.60834047,1.03897115,2.00000000
0.03750000,0.31250000,0.57507232,0.98497098,2.00000000
0.03750000,0.32500000,0.49423766,0.86165022,2.00000000
0.03750000,0.33750000,0.40240786,0.72949493,2.00000000
0.03750000,0.35000000,0.32302421,0.61624917,2.00000000
0.03750000,0.36250000,0.26152375,0.52590946,2.00000000
0.03750000,0.37500000,0.21518980,0.45488986,2.00000000
0.03750000,0.38750000,0.18008442,0.39869848,2.00000000
0.03750000,0.40000000,0.15305354,0.35363366,2.00000000
0.03750000,0.41250000,0.13185180,0.31693920,2.00000000
0.03750000,0.42500000,0.11491833,0.28661633,2.00000000
0.03750000,0.43750000,0.10116501,0.26121583,2.00000000
0.03750000,0.45000000,0.08982389,0.23967647,2.00000000
0.03750000,0.46250000,0.08034414,0.22121036,2.00000000
0.03750000,0.47500000,0.07232387,0.20522383,2.00000000
0.03750000,0.48750000,0.06546479,0.19126295,2.00000000
0.03750000,0.50000000,0.05954192,0.17897575,2.00000000
0.03750000,0.51250000,0.05438299,0.16808574,2.00000000
0.03750000,0.52500000,0.04985421,0.15837307,2.00000000
0.03750000,0.53750000,0.04585037,0.14966097,2.00000000
0.03750000,0.55000000,0.04228772,0.14180585,2.00000000
0.03750000,0.56250000,0.03909887,0.13468994,2.00000000
0.03750000,0.57500000,0.03622907,0.12821585,2.00000000
0.03750000,0.58750000,0.03363339,0.12230233,2.00000000
0.03750000,0.60000000,0.03127469,0.11688115,2.00000000
0.03750000,0.61250000,0.02912197,0.11189457,2.00000000
0.03750000,0.62500000,0.02714923,0.10729344,2.00000000
0.03750000,0.63750000,0.02533444,0.10303569,2.00000000
0.03750000,0.65000000,0.02365888,0.09908506,2.00000000
0.03750000,0.66250000,0.02210651,0.09541019,2.00000000
0.03750000,0.67500000,0.02066351,0.09198379,2.00000000
0.03750000,0.68750000,0.01931793,0.08878202,2.00000000
0.03750000,0.70000000,0.01805934,0.08578397,2.00000000
0.03750000,0.71250000,0.01687865,0.08297121,2.00000000
0.03750000,0.72500000,0.01576785,0.08032745,2.00000000
0.03750000,0.73750000,0.01471988,0.07783824,2.00000000
0.03750000,0.75000000,0.01372847,0.07549069,2.00000000
0.03750000,0.76250000,0.01278804,0.07327333,2.00000000
0.03750000,0.77500000,0.01189360,0.07117584,2.00000000
0.03750000,0.78750000,0.01104066,0.06918898,2.00000000
0.03750000,0.80000000,0.01022518,0.06730441,2.00000000
0.03750000,0.81250000,0.00944348,0.06551461,2.00000000
0.03750000,0.82500000,0.00869224,0.06381276,2.00000000
0.03750000,0.83750000,0.00796840,0.06219268,2.00000000
0.03750000,0.85000000,0.00726915,0.06064875,2.00000000
0.03750000,0.86250000,0.00659191,0.05917584,2.00000000
0.03750000,0.87500000,0.00593428,0.05776927,2.00000000
0.03750000,0.88750000,0.00529402,0.05642476,2.00000000
0.03750000,0.90000000,0.00466904,0.05513838,2.00000000
0.03750000,0.91250000,0.00405737,0.05390653,2.00000000
0.03750000,0.92500000,0.00345712,0.05272590,2.00000000
0.03750000,0.93750000,0.00286651,0.05159341,2.00000000
0.03750000,0.95000000,0.00228384,0.05050626,2.00000000
0.03750000,0.96250000,0.00170745,0.04946184,2.00000000
0.03750000,0.97500000,0.00113572,0.04845773,2.00000000
0.03750000,0.98750000,0.00056709,0.04749170,2.00000000
0.03750000,1.00000000,0.00000000,0.04656166,2.00000000
0.05000000,-1.00000000,0.00000000,0.01019470,4.00000000
0.05000000,-0.98750000,0.00006590,0.01029353,4.00000000
0.05000000,-0.97500000,0.00013188,0.01039429,4.00000000
0.05000000,-0.96250000,0.00019803,0.01049705,4.00000000
0.05000000,-0.95000000,0.00026443,0.01060185,4.00000000
0.05000000,-0.93750000,0.00033117,0.01070877,4.00000000
0.05000000,-0.92500000,0.00039832,0.01081786,4.00000000
0.05000000,-0.91250000,0.00046598,0.01092920,4.00000000
0.05000000,-0.90000000,0.00053423,0.01104284,4.00000000
0.05000000,-0.88750000,0.00060317,0.01115888,4.00000000
0.05000000,-0.87500000,0.00067287,0.01127738,4.00000000
0.05000000,-0.86250000,0.00074343,0.01139842,4.00000000
0.05000000,-0.85000000,0.00081494,0.01152208,4.00000000
0.05000000,-0.83750000,0.00088751,0.01164846,4.00000000
0.05000000,-0.82500000,0.00096121,0.01177763,4.00000000
0.05000000,-0.81250000,0.00103616,0.01190970,4.00000000
0.05000000,-0.80000000,0.00111246,0.01204476,4.00000000
0.05000000,-0.78750000,0.00119020,0.01218291,4.00000000
0.05000000,-0.77500000,0.00126951,0.01232427,4.00000000
0.05000000,-0.76250000,0.00135048,0.01246894,4.00000000
0.05000000,-0.75000000,0.00143324,0.01261705,4.00000000
0.05000000,-0.73750000,0.00151790,0.01276871,4.00000000
0.05000000,-0.72500000,0.00160458,0.01292406,4.00000000
0.05000000,-0.71250000,0.00169343,0.01308323,4.00000000
0.05000000,-0.70000000,0.00178455,0.01324636,4.00000000
0.05000000,-0.68750000,0.00187811,0.01341361,4.00000000
0.05000000,-0.67500000,0.00197424,0.01358513,4.00000000
0.05000000,-0.66250000,0.00207308,0.01376109,4.00000000
0.05000000,-0.65000000,0.00217481,0.01394166,4.00000000
0.05000000,-0.63750000,0.00227958,0.01412703,4.00000000
0.05000000,-0.62500000,0.00238757,0.01431738,4.00000000
0.05000000,-0.61250000,0.00249895,0.01451293,4.00000000
0.05000000,-0.60000000,0.00261393,0.01471388,4.00000000
0.05000000,-0.58750000,0.00273269,0.01492047,4.00000000
0.05000000,-0.57500000,0.00285545,0.01513293,4.00000000
0.05000000,-0.56250000,0.00298244,0.01535152,4.00000000
0.05000000,-0.55000000,0.00311389,0.01557650,4.00000000
0.05000000,-0.53750000,0.00325005,0.01580817,4.00000000
0.05000000,-0.52500000,0.00339118,0.01604681,4.00000000
0.05000000,-0.51250000,0.00353756,0.01629276,4.00000000
0.05000000,-0.50000000,0.00368950,0.01654635,4.00000000
0.05000000,-0.48750000,0.00384730,0.01680795,4.00000000
0.05000000,-0.47500000,0.00401130,0.01707793,4.00000000
0.05000000,-0.46250000,0.00418186,0.01735671,4.00000000
0.05000000,-0.45000000,0.00435937,0.01764472,4.00000000
0.05000000,-0.43750000,0.00454423,0.01794242,4.00000000
0.05000000,-0.42500000,0.00473688,0.01825032,4.00000000
0.05000000,-0.41250000,0.00493779,0.01856895,4.00000000
0.05000000,-0.40000000,0.00514746,0.01889887,4.00000000
0.05000000,-0.38750000,0.00536645,0.01924069,4.00000000
0.05000000,-0.37500000,0.00559532,0.01959507,4.00000000
0.05000000,-0.36250000,0.00583471,0.01996272,4.00000000
0.05000000,-0.35000000,0.00608530,0.02034438,4.00000000
0.05000000,-0.33750000,0.00634783,0.02074087,4.00000000
0.05000000,-0.32500000,0.00662309,0.02115308,4.00000000
0.05000000,-0.31250000,0.00691194,0.02158194,4.00000000
0.05000000,-0.30000000,0.00721534,0.02202850,4.00000000
0.05000000,-0.28750000,0.00753430,0.02249385,4.00000000
0.05000000,-0.27500000,0.00786994,0.02297922,4.00000000
0.05000000,-0.26250000,0.00822350,0.02348591,4.00000000
0.05000000,-0.25000000,0.00859631,0.02401535,4.00000000
0.05000000,-0.23750000,0.00898985,0.02456911,4.00000000
0.05000000,-0.22500000,0.00940575,0.02514889,4.00000000
0.05000000,-0.21250000,0.00984580,0.02575657,4.00000000
0.05000000,-0.20000000,0.01031200,0.02639418,4.00000000
0.05000000,-0.18750000,0.01080654,0.02706400,4.00000000
0.05000000,-0.17500000,0.01133188,0.02776850,4.00000000
0.05000000,-0.16250000,0.01189077,0.02851044,4.00000000
0.05000000,-0.15000000,0.01248628,0.02929287,4.00000000
0.05000000,-0.13750000,0.01312186,0.03011917,4.00000000
0.05000000,-0.12500000,0.01380142,0.03099310,4.00000000
0.05000000,-0.11250000,0.01452936,0.03191889,4.00000000
0.05000000,-0.10000000,0.01531071,0.03290124,4.00000000
0.05000000,-0.08750000,0.01615121,0.03394545,4.00000000
0.05000000,-0.07500000,0.01705742,0.03505752,4.00000000
0.05000000,-0.06250000,0.01803682,0.03624420,4.00000000
0.05000000,-0.05000000,0.01909788,0.03751318,4.00000000
0.05000000,-0.03750000,0.02024997,0.03887324,4.00000000
0.05000000,-0.02500000,0.02150299,0.04033442,4.00000000
0.05000000,-0.01250000,0.02286679,0.04190828,4.00000000
0.05000000,0.00000000,0.02435129,0.08721637,2.00000000
0.05000000,0.01250000,0.02745521,0.09444069,2.00000000
0.05000000,0.02500000,0.03073650,0.10201809,2.00000000
0.05000000,0.03750000,0.03424390,0.11002584,2.00000000
0.05000000,0.05000000,0.03803041,0.11855108,2.00000000
0.05000000,0.06250000,0.04215556,0.12769374,2.00000000
0.05000000,0.07500000,0.04668891,0.13757026,2.00000000
0.05000000,0.08750000,0.05171402,0.14831826,2.00000000
0.05000000,0.10000000,0.05733317,0.16010248,2.00000000
0.05000000,0.11250000,0.06367331,0.17312254,2.00000000
0.05000000,0.12500000,0.07089409,0.18762302,2.00000000
0.05000000,0.13750000,0.07919864,0.20390691,2.00000000
0.05000000,0.15000000,0.08884829,0.22235319,2.00000000
0.05000000,0.16250000,0.10018284,0.24344004,2.00000000
0.05000000,0.17500000,0.11364776,0.26777481,2.00000000
0.05000000,0.18750000,0.12983002,0.29613073,2.00000000
0.05000000,0.20000000,0.14950166,0.32948709,2.00000000
0.05000000,0.21250000,0.17366335,0.36905826,2.00000000
0.05000000,0.22500000,0.20355924,0.41626750,2.00000000
0.05000000,0.23750000,0.24057838,0.47254741,2.00000000
0.05000000,0.25000000,0.28580486,0.53868235,2.00000000
0.05000000,0.26250000,0.33864378,0.61313386,2.00000000
0.05000000,0.27500000,0.39386508,0.68878332,2.00000000
0.05000000,0.28750000,0.43871401,0.74952102,2.00000000
0.05000000,0.30000000,0.45647907,0.77374622,2.00000000
0.05000000,0.31250000,0.43894224,0.75043293,2.00000000
0.05000000,0.32500000,0.39432246,0.69060947,2.00000000
0.05000000,0.33750000,0.33933215,0.61587890,2.00000000
0.05000000,0.35000000,0.28672702,0.54235332,2.00000000
0.05000000,0.36250000,0.24173807,0.47715381,2.00000000
0.05000000,0.37500000,0.20496124,0.42182132,2.00000000
0.05000000,0.38750000,0.17531346,0.37557413,2.00000000
0.05000000,0.40000000,0.15140684,0.33698240,2.00000000
0.05000000,0.41250000,0.13199837,0.30462578,2.00000000
0.05000000,0.42500000,0.11608869,0.27729299,2.00000000
0.05000000,0.43750000,0.10290710,0.25400807,2.00000000
0.05000000,0.45000000,0.09186813,0.23400134,2.00000000
0.05000000,0.46250000,0.08252790,0.21666938,2.00000000
0.05000000,0.47500000,0.07454841,0.20153820,2.00000000
0.05000000,0.48750000,0.06767025,0.18823347,2.00000000
0.05000000,0.50000000,0.06169244,0.17645736,2.00000000
0.05000000,0.51250000,0.05645771,0.16597095,2.00000000
0.05000000,0.52500000,0.05184177,0.15658096,2.00000000
0.05000000,0.53750000,0.04774538,0.14812977,2.00000000
0.05000000,0.55000000,0.04408859,0.14048776,2.00000000
0.05000000,0.56250000,0.04080638,0.13354757,2.00000000
0.05000000,0.57500000,0.03784546,0.12721958,2.00000000
0.05000000,0.58750000,0.03516175,0.12142851,2.00000000
0.05000000,0.60000000,0.03271858,0.11611068,2.00000000
0.05000000,0.61250000,0.03048516,0.11121192,2.00000000
0.05000000,0.62500000,0.02843552,0.10668588,2.00000000
0.05000000,0.63750000,0.02654759,0.10249269,2.00000000
0.05000000,0.65000000,0.02480251,0.09859788,2.00000000
0.05000000,0.66250000,0.02318408,0.09497149,2.00000000
0.05000000,0.67500000,0.02167828,0.09158741,2.00000000
0.05000000,0.68750000,0.02027297,0.08842274,2.00000000
0.05000000,0.70000000,0.01895753,0.08545734,2.00000000
0.05000000,0.71250000,0.01772265,0.08267343,2.00000000
0.05000000,0.72500000,0.01656015,0.08005525,2.00000000
0.05000000,0.73750000,0.01546277,0.07758880,2.00000000
0.05000000,0.75000000,0.01442408,0.07526157,2.00000000
0.05000000,0.76250000,0.01343833,0.07306239,2.00000000
0.05000000,0.77500000,0.01250038,0.07098124,2.00000000
0.05000000,0.78750000,0.01160559,0.06900908,2.00000000
0.05000000,0.80000000,0.01074978,0.06713779,2.00000000
0.05000000,0.81250000,0.00992915,0.06536000,2.00000000
0.05000000,0.82500000,0.00914025,0.06366905,2.00000000
0.05000000,0.83750000,0.00837991,0.06205888,2.00000000
0.05000000,0.85000000,0.00764521,0.06052398,2.00000000
0.05000000,0.86250000,0.00693348,0.05905931,2.00000000
0.05000000,0.87500000,0.00624220,0.05766028,2.00000000
0.05000000,0.88750000,0.00556907,0.05632268,2.00000000
0.05000000,0.90000000,0.00491188,0.05504265,2.00000000
0.05000000,0.91250000,0.00426859,0.05381663,2.00000000
0.05000000,0.92500000,0.00363724,0.05264137,2.00000000
0.05000000,0.93750000,0.00301597,0.05151385,2.00000000
0.05000000,0.95000000,0.00240298,0.05043128,2.00000000
0.05000000,0.96250000,0.00179656,0.04939110,2.00000000
0.05000000,0.97500000,0.00119501,0.04839093,2.00000000
0.05000000,0.98750000,0.00059670,0.04742854,2.00000000
0.05000000,1.00000000,0.00000000,0.04650190,2.00000000
0.06250000,-1.00000000,0.00000000,0.01019047,4.00000000
0.06250000,-0.98750000,0.00006847,0.01028917,4.00000000
0.06250000,-0.97500000,0.00013703,0.01038981,4.00000000
0.06250000,-0.96250000,0.00020576,0.01049243,4.00000000
0.06250000,-0.95000000,0.00027476,0.01059709,4.00000000
