rho,z,V,E_magnitud,epsilon,capa
0.04000000,-1.46000000,0.03029582,0.17991447,3.00000000,0
0.04000000,-1.44000000,0.03109490,0.18401353,3.00000000,0
0.04000000,-1.42000000,0.03183962,0.18784004,3.00000000,0
0.04000000,-1.40000000,0.03252425,0.19136625,3.00000000,0
0.04000000,-1.38000000,0.03314266,0.19456366,3.00000000,0
0.04000000,-1.36000000,0.03368826,0.19740320,3.00000000,0
0.04000000,-1.34000000,0.03415409,0.19985545,3.00000000,0
0.04000000,-1.32000000,0.03453282,0.20189100,3.00000000,0
0.04000000,-1.30000000,0.03481686,0.20348070,3.00000000,0
0.04000000,-1.28000000,0.03499845,0.20459593,3.00000000,0
0.04000000,-1.26000000,0.03506985,0.20520876,3.00000000,0
0.04000000,-1.24000000,0.03502358,0.20529178,3.00000000,0
0.04000000,-1.22000000,0.03485272,0.20481745,3.00000000,0
0.04000000,-1.20000000,0.03455137,0.20375672,3.00000000,0
0.04000000,-1.18000000,0.03411522,0.20207645,3.00000000,0
0.04000000,-1.16000000,0.03354232,0.19973527,3.00000000,0
0.04000000,-1.14000000,0.03283405,0.19667768,3.00000000,0
0.04000000,-1.12000000,0.03199630,0.19282617,3.00000000,0
0.04000000,-1.10000000,0.03104106,0.18807236,3.00000000,0
0.04000000,-1.08000000,0.02998818,0.18226949,3.00000000,0
0.04000000,-1.06000000,0.02886758,0.17523214,3.00000000,0
0.04000000,-1.04000000,0.02772169,0.16675515,3.00000000,0
0.04000000,-1.02000000,0.02660811,0.15667677,3.00000000,0
0.04000000,-1.00000000,0.02560223,0.14503792,3.00000000,0
0.04000000,-0.98000000,0.02479959,0.13244571,3.00000000,0
0.04000000,-0.96000000,0.02431736,0.12083020,3.00000000,0
0.04000000,-0.94000000,0.02429442,0.11462607,3.00000000,0
0.04000000,-0.92000000,0.02488931,0.12089503,3.00000000,0
0.04000000,-0.90000000,0.02627548,0.14530031,3.00000000,0
0.04000000,-0.88000000,0.02863339,0.18802535,3.00000000,0
0.04000000,-0.86000000,0.03213984,0.24614786,3.00000000,0
0.04000000,-0.84000000,0.03695526,0.31673435,3.00000000,0
0.04000000,-0.82000000,0.04321063,0.39738144,3.00000000,0
0.04000000,-0.80000000,0.05099588,0.48596081,3.00000000,0
0.04000000,-0.78000000,0.06035210,0.58047114,3.00000000,0
0.04000000,-0.76000000,0.07126869,0.67905882,3.00000000,0
0.04000000,-0.74000000,0.08368637,0.78011838,3.00000000,0
0.04000000,-0.72000000,0.09750529,0.88239644,3.00000000,0
0.04000000,-0.70000000,0.11259675,0.98505309,3.00000000,0
0.04000000,-0.68000000,0.12881678,1.08766413,3.00000000,0
0.04000000,-0.66000000,0.14601928,1.19016947,3.00000000,0
0.04000000,-0.64000000,0.16406773,1.29278573,3.00000000,0
0.04000000,-0.62000000,0.18284449,1.39589684,3.00000000,0
0.04000000,-0.60000000,0.20225834,1.49990784,3.00000000,0
0.04000000,-0.58000000,0.22225097,1.60495248,3.00000000,0
0.04000000,-0.56000000,0.24280257,1.71006212,3.00000000,0
0.04000000,-0.54000000,0.26392912,1.81066166,3.00000000,0
0.04000000,-0.52000000,0.28563127,1.89247685,3.00000000,0
0.04000000,-0.50000000,0.30765973,1.76087139,8.00000000,1
0.04000000,-0.48000000,0.31520524,1.75663310,8.00000000,1
0.04000000,-0.46000000,0.32307604,1.84414309,8.00000000,1
0.04000000,-0.44000000,0.33151615,1.91414302,8.00000000,1
0.04000000,-0.42000000,0.34051121,1.97706080,8.00000000,1
0.04000000,-0.40000000,0.35001932,2.03827403,8.00000000,1
0.04000000,-0.38000000,0.36001898,2.10022503,8.00000000,1
0.04000000,-0.36000000,0.37050982,2.16407608,8.00000000,1
0.04000000,-0.34000000,0.38150667,2.23046596,8.00000000,1
0.04000000,-0.32000000,0.39303515,2.29982404,8.00000000,1
0.04000000,-0.30000000,0.40512921,2.37249984,8.00000000,1
0.04000000,-0.28000000,0.41783007,2.44881700,8.00000000,1
0.04000000,-0.26000000,0.43118573,2.52909399,8.00000000,1
0.04000000,-0.24000000,0.44525081,2.61364691,8.00000000,1
0.04000000,-0.22000000,0.46008582,2.70277905,8.00000000,1
0.04000000,-0.20000000,0.47575562,2.79675929,8.00000000,1
0.04000000,-0.18000000,0.49232620,2.89579247,8.00000000,1
0.04000000,-0.16000000,0.50985966,2.99999009,8.00000000,1
0.04000000,-0.14000000,0.52840754,3.10935598,8.00000000,1
0.04000000,-0.12000000,0.54800395,3.22380602,8.00000000,1
0.04000000,-0.10000000,0.56866064,3.34323783,8.00000000,1
0.04000000,-0.08000000,0.59036693,3.46765101,8.00000000,1
0.04000000,-0.06000000,0.61309694,3.59729351,8.00000001,1
0.04000000,-0.04000000,0.63682475,3.73278647,8.00000001,1
0.04000000,-0.02000000,0.66154529,3.87517685,8.00000001,1
0.04000000,0.00000000,0.68729656,4.02589185,8.00000001,1
0.04000000,0.02000000,0.71417694,4.18661126,8.00000001,1
0.04000000,0.04000000,0.74235292,4.35910799,8.00000001,1
0.04000000,0.06000000,0.77205528,4.54511374,8.00000001,1
0.04000000,0.08000000,0.80356568,4.74624799,8.00000001,1
0.04000000,0.10000000,0.83719875,4.96402251,8.00000001,1
0.04000000,0.12000000,0.87328574,5.19991256,8.00000001,1
0.04000000,0.14000000,0.91216447,5.45547500,8.00000001,1
0.04000000,0.16000000,0.95417799,5.73248759,8.00000001,1
0.04000000,0.18000000,0.99968136,6.03308592,8.00000001,1
0.04000000,0.20000000,1.04905453,6.35988349,8.00000002,1
0.04000000,0.22000000,1.10271881,6.71607462,8.00000002,1
0.04000000,0.24000000,1.16115505,7.10553328,8.00000002,1
0.04000000,0.26000000,1.22492296,7.53292789,8.00000002,1
0.04000000,0.28000000,1.29468195,8.00387417,8.00000003,1
0.04000000,0.30000000,1.37121516,8.52514708,8.00000003,1
0.04000000,0.32000000,1.45545875,9.10497322,8.00000003,1
0.04000000,0.34000000,1.54853939,9.75342728,8.00000004,1
0.04000000,0.36000000,1.65182419,10.48295503,8.00000004,1
0.04000000,0.38000000,1.76698862,11.30901695,8.00000005,1
0.04000000,0.40000000,1.89611080,12.25069593,8.00000006,1
0.04000000,0.42000000,2.04180136,13.33050815,8.00000007,1
0.04000000,0.44000000,2.20736667,14.57056600,8.00000008,1
0.04000000,0.46000000,2.39693091,15.97670512,8.00000010,1
0.04000000,0.48000000,2.61515952,17.50092106,8.00000012,1
0.04000000,0.50000000,2.86558831,34.87967481,2.00000000,2
0.04000000,0.52000000,3.89827578,56.50417970,2.00000000,2
0.04000000,0.54000000,5.00284200,62.40428417,2.00000000,2
0.04000000,0.56000000,6.21720634,70.14226715,2.00000000,2
0.04000000,0.58000000,7.57848800,79.62057253,2.00000000,2
0.04000000,0.60000000,9.12275282,90.64781253,2.00000000,2
0.04000000,0.62000000,10.88040727,102.73723693,2.00000000,2
0.04000000,0.64000000,12.86783230,114.94647118,2.00000000,2
0.04000000,0.66000000,15.07617811,125.79317456,2.00000000,2
0.04000000,0.68000000,17.45948193,133.32345905,2.00000000,2
0.04000000,0.70000000,19.92583279,135.40606690,2.00000000,2
0.04000000,0.72000000,22.33619616,130.27952674,2.00000000,2
0.04000000,0.74000000,24.51475307,117.32629178,2.00000000,2
0.04000000,0.76000000,26.27175569,98.08807426,2.00000000,2
0.04000000,0.78000000,27.43553644,77.83077319,2.00000000,2
0.04000000,0.80000000,27.88608892,67.24872364,2.00000000,2
0.04000000,0.82000000,27.58064194,75.01061465,2.00000000,2
0.04000000,0.84000000,26.56323156,93.83189745,2.00000000,2
0.04000000,0.86000000,24.95516078,112.44713205,2.00000000,2
0.04000000,0.88000000,22.92945877,125.09992364,2.00000000,2
0.04000000,0.90000000,20.67733637,130.06325881,2.00000000,2
0.04000000,0.92000000,18.37621838,127.88728760,2.00000000,2
0.04000000,0.94000000,16.16693649,120.30586191,2.00000000,2
0.04000000,0.96000000,14.14344820,109.43372857,2.00000000,2
0.04000000,0.98000000,12.35408263,97.20567108,2.00000000,2
0.04000000,1.00000000,10.81046239,85.07319187,2.00000000,2
0.04000000,1.02000000,9.49949620,73.92894437,2.00000000,2
0.04000000,1.04000000,8.39474486,64.18426391,2.00000000,2
0.04000000,1.06000000,7.46510745,55.91415961,2.00000000,2
0.04000000,1.08000000,6.68031300,49.00298303,2.00000000,2
0.04000000,1.10000000,6.01368651,43.25525313,2.00000000,2
0.04000000,1.12000000,5.44304208,38.46366679,2.00000000,2
0.04000000,1.14000000,4.95052189,34.44224442,2.00000000,2
0.04000000,1.16000000,4.52197793,31.03727294,2.00000000,2
0.04000000,1.18000000,4.14624990,28.12686286,2.00000000,2
0.04000000,1.20000000,3.81450785,25.61608000,2.00000000,2
0.04000000,1.22000000,3.51971541,23.43126207,2.00000000,2
0.04000000,1.24000000,3.25621455,21.51499885,2.00000000,2
0.04000000,1.26000000,3.01941197,19.82216000,2.00000000,2
0.04000000,1.28000000,2.80554395,18.31690258,2.00000000,2
0.04000000,1.30000000,2.61149946,16.97045878,2.00000000,2
0.04000000,1.32000000,2.43468609,15.75950490,2.00000000,2
0.04000000,1.34000000,2.27292739,14.66495211,2.00000000,2
0.04000000,1.36000000,2.12438348,13.67104118,2.00000000,2
0.04000000,1.38000000,1.98748897,12.76465746,2.00000000,2
0.04000000,1.40000000,1.86090408,11.93480697,2.00000000,2
0.04000000,1.42000000,1.74347563,11.17221142,2.00000000,2
0.04000000,1.44000000,1.63420586,10.46899225,2.00000000,2
0.04000000,1.46000000,1.53222717,9.81842196,2.00000000,2
0.04000000,1.48000000,1.43678156,9.21472678,2.00000000,2
0.04000000,1.50000000,1.34720384,8.65292906,2.00000000,2
0.04000000,1.52000000,1.26290769,8.12872060,2.00000000,2
0.04000000,1.54000000,1.18337417,7.63836029,2.00000000,2
0.04000000,1.56000000,1.10814216,7.17859125,2.00000000,2
0.04000000,1.58000000,1.03680024,6.74657358,2.00000000,2
0.04000000,1.60000000,0.96897996,6.33982992,2.00000000,2
0.04000000,1.62000000,0.90435008,5.95620162,2.00000000,2
0.04000000,1.64000000,0.84261167,5.59381407,2.00000000,2
0.04000000,1.66000000,0.78349393,5.25104979,2.00000000,2
0.04000000,1.68000000,0.72675063,4.92652872,2.00000000,2
0.04000000,1.70000000,0.67215697,4.61909525,2.00000000,2
0.04000000,1.72000000,0.61950693,4.32781168,2.00000000,2
0.04000000,1.74000000,0.56861092,4.05195840,2.00000000,2
0.04000000,1.76000000,0.51929373,3.79104096,2.00000000,2
0.04000000,1.78000000,0.47139275,3.54480451,2.00000000,2
0.04000000,1.80000000,0.42475636,3.31325572,2.00000000,2
0.04000000,1.82000000,0.37924251,3.09669198,2.00000000,2
0.04000000,1.84000000,0.33471751,2.89573617,2.00000000,2
0.04000000,1.86000000,0.29105481,2.71137245,2.00000000,2
0.04000000,1.88000000,0.24813403,2.54497441,2.00000000,2
0.04000000,1.90000000,0.20584002,2.39830961,2.00000000,2
0.04000000,1.92000000,0.16406193,2.27349698,2.00000000,2
0.04000000,1.94000000,0.12269246,2.17288850,2.00000000,2
0.04000000,1.96000000,0.08162709,2.09885282,2.00000000,2
0.04000000,1.98000000,0.04076331,2.05346625,2.00000000,2
0.04000000,2.00000000,0.00000000,2.05346625,2.00000000,2
0.06000000,-2.00000000,0.00000000,0.06650843,3.00000000,0
0.06000000,-1.98000000,0.00132733,0.06650843,3.00000000,0
0.06000000,-1.96000000,0.00265418,0.06693120,3.00000000,0
0.06000000,-1.94000000,0.00398002,0.06762827,3.00000000,0
0.06000000,-1.92000000,0.00530434,0.06858948,3.00000000,0
0.06000000,-1.90000000,0.00662656,0.06980139,3.00000000,0
0.06000000,-1.88000000,0.00794610,0.07124795,3.00000000,0
0.06000000,-1.86000000,0.00926231,0.07291124,3.00000000,0
0.06000000,-1.84000000,0.01057449,0.07477206,3.00000000,0
0.06000000,-1.82000000,0.01188187,0.07681059,3.00000000,0
0.06000000,-1.80000000,0.01318360,0.07900682,3.00000000,0
0.06000000,-1.78000000,0.01447875,0.08134093,3.00000000,0
0.06000000,-1.76000000,0.01576626,0.08379353,3.00000000,0
0.06000000,-1.74000000,0.01704497,0.08634578,3.00000000,0
0.06000000,-1.72000000,0.01831359,0.08897953,3.00000000,0
0.06000000,-1.70000000,0.01957068,0.09167722,3.00000000,0
0.06000000,-1.68000000,0.02081462,0.09442195,3.00000000,0
0.06000000,-1.66000000,0.02204363,0.09719732,3.00000000,0
0.06000000,-1.64000000,0.02325572,0.09998745,3.00000000,0
0.06000000,-1.62000000,0.02444868,0.10277681,3.00000000,0
0.06000000,-1.60000000,0.02562005,0.10555020,3.00000000,0
0.06000000,-1.58000000,0.02676711,0.10829264,3.00000000,0
0.06000000,-1.56000000,0.02788688,0.11098936,3.00000000,0
0.06000000,-1.54000000,0.02897601,0.11362577,3.00000000,0
0.06000000,-1.52000000,0.03003086,0.11618741,3.00000000,0
0.06000000,-1.50000000,0.03104741,0.11866007,3.00000000,0
0.06000000,-1.48000000,0.03202124,0.12102982,3.00000000,0
0.06000000,-1.46000000,0.03294752,0.12328311,3.00000000,0
0.06000000,-1.44000000,0.03382099,0.12540701,3.00000000,0
0.06000000,-1.42000000,0.03463590,0.12738940,3.00000000,0
0.06000000,-1.40000000,0.03538607,0.12921925,3.00000000,0
0.06000000,-1.38000000,0.03606479,0.13088696,3.00000000,0
0.06000000,-1.36000000,0.03666491,0.13238469,3.00000000,0
0.06000000,-1.34000000,0.03717880,0.13370676,3.00000000,0
0.06000000,-1.32000000,0.03759842,0.13484983,3.00000000,0
0.06000000,-1.30000000,0.03791540,0.13581303,3.00000000,0
0.06000000,-1.28000000,0.03812113,0.13659768,3.00000000,0
0.06000000,-1.26000000,0.03820693,0.13720642,3.00000000,0
0.06000000,-1.24000000,0.03816430,0.13764144,3.00000000,0
0.06000000,-1.22000000,0.03798524,0.13790130,3.00000000,0
0.06000000,-1.20000000,0.03766270,0.13797597,3.00000000,0
0.06000000,-1.18000000,0.03719115,0.13783929,3.00000000,0
0.06000000,-1.16000000,0.03656740,0.13743855,3.00000000,0
0.06000000,-1.14000000,0.03579155,0.13668061,3.00000000,0
0.06000000,-1.12000000,0.03486835,0.13541492,3.00000000,0
0.06000000,-1.10000000,0.03380875,0.13341396,3.00000000,0
0.06000000,-1.08000000,0.03263195,0.13035335,3.00000000,0
0.06000000,-1.06000000,0.03136775,0.12579534,3.00000000,0
0.06000000,-1.04000000,0.03005936,0.11918326,3.00000000,0
0.06000000,-1.02000000,0.02876654,0.10986272,3.00000000,0
0.06000000,-1.00000000,0.02756882,0.09717042,3.00000000,0
0.06000000,-0.98000000,0.02656853,0.08072758,3.00000000,0
0.06000000,-0.96000000,0.02589316,0.06154604,3.00000000,0
0.06000000,-0.94000000,0.02569604,0.04689476,3.00000000,0
0.06000000,-0.92000000,0.02615476,0.05742074,3.00000000,0
0.06000000,-0.90000000,0.02746617,0.09658982,3.00000000,0
0.06000000,-0.88000000,0.02983759,0.15237838,3.00000000,0
0.06000000,-0.86000000,0.03347422,0.21988018,3.00000000,0
0.06000000,-0.84000000,0.03856370,0.29685782,3.00000000,0
0.06000000,-0.82000000,0.04525990,0.38132006,3.00000000,0
0.06000000,-0.80000000,0.05366846,0.47105033,3.00000000,0
0.06000000,-0.78000000,0.06383671,0.56365199,3.00000000,0
0.06000000,-0.76000000,0.07575018,0.65675884,3.00000000,0
0.06000000,-0.74000000,0.08933631,0.74828124,3.00000000,0
0.06000000,-0.72000000,0.10447467,0.83661138,3.00000000,0
0.06000000,-0.70000000,0.12101165,0.92074231,3.00000000,0
0.06000000,-0.68000000,0.13877701,1.00028536,3.00000000,0
0.06000000,-0.66000000,0.15759961,1.07539755,3.00000000,0
0.06000000,-0.64000000,0.17732050,1.14664577,3.00000000,0
0.06000000,-0.62000000,0.19780237,1.21483387,3.00000000,0
0.06000000,-0.60000000,0.21893516,1.28079794,3.00000000,0
0.06000000,-0.58000000,0.24063780,1.34512947,3.00000000,0
0.06000000,-0.56000000,0.26285501,1.40772105,3.00000000,0
0.06000000,-0.54000000,0.28554397,1.46704785,3.00000000,0
0.06000000,-0.52000000,0.30863953,1.51982723,3.00000000,0
0.06000000,-0.50000000,0.33198962,1.31586887,8.00000000,1
0.06000000,-0.48000000,0.34075027,1.17646121,8.00000000,1
0.06000000,-0.46000000,0.34976901,1.22532109,8.00000000,1
0.06000000,-0.44000000,0.35919668,1.27166957,8.00000000,1
0.06000000,-0.42000000,0.36908763,1.31582152,8.00000000,1
0.06000000,-0.40000000,0.37945977,1.35915935,8.00000000,1
0.06000000,-0.38000000,0.39032549,1.40282246,8.00000000,1
0.06000000,-0.36000000,0.40170210,1.44758950,8.00000000,1
0.06000000,-0.34000000,0.41361406,1.49399065,8.00000000,1
0.06000000,-0.32000000,0.42609288,1.54241340,8.00000000,1
0.06000000,-0.30000000,0.43917665,1.59316935,8.00000000,1
0.06000000,-0.28000000,0.45290989,1.64653036,8.00000000,1
0.06000000,-0.26000000,0.46734339,1.70274387,8.00000000,1
0.06000000,-0.24000000,0.48253415,1.76203275,8.00000000,1
0.06000000,-0.22000000,0.49854473,1.82458208,8.00000000,1
0.06000000,-0.20000000,0.51544175,1.89051517,8.00000000,1
0.06000000,-0.18000000,0.53329281,1.95986420,8.00000000,1
0.06000000,-0.16000000,0.55216187,2.03254703,8.00000000,1
0.06000000,-0.14000000,0.57210318,2.10836853,8.00000000,1
0.06000000,-0.12000000,0.59315503,2.18706805,8.00000000,1
0.06000000,-0.10000000,0.61533562,2.26842754,8.00000000,1
0.06000000,-0.08000000,0.63864336,2.35243410,8.00000000,1
0.06000000,-0.06000000,0.66306397,2.43945903,8.00000000,1
0.06000000,-0.04000000,0.68858484,2.53038892,8.00000000,1
0.06000000,-0.02000000,0.71521470,2.62664388,8.00000000,1
0.06000000,0.00000000,0.74300421,2.73005421,8.00000000,1
0.06000000,0.02000000,0.77206224,2.84262686,8.00000000,1
0.06000000,0.04000000,0.80256319,2.96628245,8.00000000,1
0.06000000,0.06000000,0.83474371,3.10265349,8.00000000,1
0.06000000,0.08000000,0.86889069,3.25300400,8.00000000,1
0.06000000,0.10000000,0.90532502,3.41828149,8.00000000,1
0.06000000,0.12000000,0.94438680,3.59927267,8.00000001,1
0.06000000,0.14000000,0.98642628,3.79681317,8.00000001,1
0.06000000,0.16000000,1.03180292,4.01200032,8.00000001,1
0.06000000,0.18000000,1.08089198,4.24637112,8.00000001,1
0.06000000,0.20000000,1.13409700,4.50203007,8.00000001,1
0.06000000,0.22000000,1.19186588,4.78173480,8.00000001,1
0.06000000,0.24000000,1.25470870,5.08896444,8.00000001,1
0.06000000,0.26000000,1.32321697,5.42800129,8.00000001,1
0.06000000,0.28000000,1.39808454,5.80405404,8.00000001,1
0.06000000,0.30000000,1.48013152,6.22344511,8.00000002,1
0.06000000,0.32000000,1.57033314,6.69388071,8.00000002,1
0.06000000,0.34000000,1.66985607,7.22482051,8.00000002,1
0.06000000,0.36000000,1.78010494,7.82796031,8.00000002,1
0.06000000,0.38000000,1.90278279,8.51782044,8.00000003,1
0.06000000,0.40000000,2.03996897,9.31235981,8.00000003,1
0.06000000,0.42000000,2.19421547,10.23334737,8.00000004,1
0.06000000,0.44000000,2.36865366,11.30593404,8.00000005,1
0.06000000,0.46000000,2.56707909,12.55733931,8.00000006,1
0.06000000,0.48000000,2.79395575,14.02090618,8.00000008,1
0.06000000,0.50000000,3.05441297,34.29899107,2.00000000,2
0.06000000,0.52000000,4.13521222,56.48023967,2.00000000,2
0.06000000,0.54000000,5.28781650,61.06103960,2.00000000,2
0.06000000,0.56000000,6.54666286,67.30664790,2.00000000,2
0.06000000,0.58000000,7.94667961,75.16797769,2.00000000,2
0.06000000,0.60000000,9.52123594,84.44603682,2.00000000,2
0.06000000,0.62000000,11.29739031,94.64952702,2.00000000,2
0.06000000,0.64000000,13.28803984,104.85749534,2.00000000,2
0.06000000,0.66000000,15.48161156,113.64540677,2.00000000,2
0.06000000,0.68000000,17.83130086,119.14506867,2.00000000,2
0.06000000,0.70000000,20.24729909,119.29574787,2.00000000,2
0.06000000,0.72000000,22.59621161,112.29394562,2.00000000,2
0.06000000,0.74000000,24.71111508,97.18067150,2.00000000,2
0.06000000,0.76000000,26.41306283,74.49658860,2.00000000,2
0.06000000,0.78000000,27.54086546,47.38430074,2.00000000,2
0.06000000,0.80000000,27.98215906,27.84940088,2.00000000,2
0.06000000,0.82000000,27.69699536,40.84433947,2.00000000,2
0.06000000,0.84000000,26.72666033,66.69686611,2.00000000,2
0.06000000,0.86000000,25.18488827,88.96135152,2.00000000,2
0.06000000,0.88000000,23.23430606,103.79082570,2.00000000,2
0.06000000,0.90000000,21.05540236,110.51601614,2.00000000,2
0.06000000,0.92000000,18.81678976,110.05805632,2.00000000,2
0.06000000,0.94000000,16.65374974,104.20281362,2.00000000,2
0.06000000,0.96000000,14.65823628,94.99681324,2.00000000,2
0.06000000,0.98000000,12.87953397,84.29053526,2.00000000,2
0.06000000,1.00000000,11.33212890,73.48221987,2.00000000,2
0.06000000,1.02000000,10.00660498,63.45280066,2.00000000,2
0.06000000,1.04000000,8.88015204,54.63368853,2.00000000,2
0.06000000,1.06000000,7.92474099,47.13539439,2.00000000,2
0.06000000,1.08000000,7.11242012,40.87929006,2.00000000,2
0.06000000,1.10000000,6.41810277,35.70066253,2.00000000,2
0.06000000,1.12000000,5.82059189,31.41454981,2.00000000,2
0.06000000,1.14000000,5.30257993,27.84994341,2.00000000,2
0.06000000,1.16000000,4.85017528,24.86283268,2.00000000,2
0.06000000,1.18000000,4.45229154,22.33768603,2.00000000,2
0.06000000,1.20000000,4.10006713,20.18394210,2.00000000,2
0.06000000,1.22000000,3.78637814,18.33116094,2.00000000,2
0.06000000,1.24000000,3.50545319,16.72447599,2.00000000,2
0.06000000,1.26000000,3.25257719,15.32087780,2.00000000,2
0.06000000,1.28000000,3.02386578,14.08635901,2.00000000,2
0.06000000,1.30000000,2.81609342,12.99377776,2.00000000,2
0.06000000,1.32000000,2.62656158,12.02127054,2.00000000,2
0.06000000,1.34000000,2.45299686,11.15107031,2.00000000,2
0.06000000,1.36000000,2.29347160,10.36862000,2.00000000,2
0.06000000,1.38000000,2.14634132,9.66190151,2.00000000,2
0.06000000,1.40000000,2.01019518,9.02092295,2.00000000,2
0.06000000,1.42000000,1.88381625,8.43732321,2.00000000,2
